IJVCSN, 1
ILPS  Workshop on Design and Implementation of Parallel Logic Programming Systems, 1
IMPACT Comput. Sci. Eng., 1
INCOSE Italia Conference on Systems Engineering, 1
INFOR, 1
INLG -  Eighth International Natural Language Generation Conference, 1
IPSN  International Symposium on Information Processing in Sensor Networks, 1
IQIS  International Workshop on Information Quality in Information Systems, 1
ISCA International Conference Computers and Their Applications, 1
ISCA International Conference on Computers and Their Applications, 1
ISCA International Conference on Intelligent Systems, 1
ISCA International Conference on Parallel and Distributed Computing and Communication Systems, 1
ISCA International Workshop on Speech and Language Technology in Education, 1
ISCA Workshop on Speech Synthesis, 1
ISDOC, 1
ISPE International Conference on Concurrent Engineering, 1
ISSE - Highlights of the Information Security Solutions Europe Conference, 1
ISSE - Securing Electronic Busines Processes, 1
ISSE/SECURE, 1
ISSRE, 1
ISWC Adjunct  ACM International Symposium on Wearable Computers, 1
ISWC Developers Workshop, 1
ISWC Workshop on Semantic Web Services: Preparing to Meet the World of Business Applications, 1
ITC, 1
ITG Workshop on Smart Antennas, 1
ITI International Conference on Information Technology Interfaces, 1
ITU Kaleidoscope: ICTs for a Sustainable World, 1
IWCTS, 1
IX Symposium on Human Factors in Computing Systems, 1
Identity and Privacy in the Internet Age, 1
Image Processing: Algorithms and Systems X; and Parallel Processing for Imaging Applications, 1
Impact Analysis of Solutions for Chronic Disease Prevention and Management, 1
Imperial College Computing Student Workshop, 1
Implementierung PASCAL-artiger Programmiersprachen, 1
Improvements in System Safety, 1
In Memory Data Management and Analysis, 1
Inclusive Society: Health and Wellbeing in the Community, 1
India Software Engineering Conference, 1
Indian Conference on Human Computer Interaction, 1
Indoor Spatial Awareness, 1
Industrial and Engineering Applications of Artificial Intelligence and Expert Systems, 1
Informatica Didactica, 1
Informatics in Education, 1
Informatik für den Umweltschutz / Computer Science for Environmental Protection, 1
Informatik in der Land-, 1
Informatik und Ausbildung, 1
Informatik und Schule, 1
Information Modelling and Knowledge Bases X: European-Japanese Conferences on Information Modelling and Knowledge Bases, 1
Information Networking. Towards Ubiquitous Networking and Services, 1
Information Processing and Management of Uncertainty in Knowledge-Based Systems. Theory and Foundations, 1
Information Processing in Sensor Networks, 1
Information Retrieval, 1
Information Retrieval Research, 1
Information Retrieval Techniques for Speech Applications [this book is based on the workshop "Information Retrieval Techniques for Speech Applications", 1
Information Retrieval and Knowledge Discovery in Biomedical Text, 1
Information Security South Africa Conference, 1
Information Security Theory and Practice, 1
Information Security Theory and Practice. Security of Mobile and Cyber-Physical Systems, 1
Information Security and Privacy: Australasian Conference, 1
Information System Concepts: Improving the Understanding, 1
Information Systems Architecture and Technology:  International Conference on Information Systems Architecture and Technology, 1
Information Systems Development: Transforming Healthcare through Information Systems, 1
Information Systems Engineering, 1
Information Systems and Databases, 1
Information Technology and Computer Science, 1
Information Technology in Bio- and Medical Informatics, 1
Information Technology:  Jerusalem Conference on Information Technology, 1
Information Theoretic Security, 1
Information and Communicatiaon Technology, 1
Information and Knowledge Management in Complex Systems, 1
Information und Wissen: global, 1
Information: Droge, 1
Informationstechnologie für eine nachhaltige Landbewirtschaftung, 1
Informationswirtschaft: Ein Sektor mit Zukunft, 1
Innovation and Technology in Computer Science Education conference, 1
Innovations in 3D Geo Information Systems, 1
Innovations in Theoretical Computer Science Conference, 1
Innovative Approaches for Learning and Knowledge Sharing, 1
Innovative and Creative Developments in Multimodal Interaction Systems, 1
Int. J. Adv. Comp. Techn., 1
Int. J. Auton. Comp., 1
Int. J. Comput. Linguistics Appl., 1
Int. J. IT Standards and Standardization Res., 1
Int. J. Serious Games, 1
Int. J. Systems Assurance Engineering and Management, 1
Int. J. of Asian Lang. Proc., 1
Int. Journal in Computer Simulation, 1
Int. Syst. in Accounting, 1
Integrated Circuit Design, 1
Integrated Circuit and System Design, 1
Integrated Circuit and System Design. Power and Timing Modeling, 1
Integrating Human Aspects in Production Management, 1
Integrating Symbolic Mathematical Computation and Artificial Intelligence, 1
Integration of Declarative Paradigms, 1
Integration of Reusable Systems [extended versions of the best papers which were presented at IEEE International Conference on Information Reuse and Integration and IEEE International Workshop on Formal Methods Integration, 1
Integration of Software Specification Techniques for Applications in Engineering, 1
Integrity in Databases, 1
Intellectual Leverage: Thirty-Fifth IEEE Computer Society International Conference, 1
Intellectual Property Rights and New Technologies, 1
Intelligence, 1
Intelligence in Services and Networks: Technology for Cooperative Competition, 1
Intelligent Agent Systems, 1
Intelligent Autonomous Systems 9, 1
Intelligent Computer Mathematics, 1
Intelligent Computing in Engineering and Architecture, 1
Intelligent Human Computer Interaction, 1
Intelligent Information Privacy Management, 1
Intelligent Multimedia Interfaces, 1
Intelligent Techniques for Web Personalization, 1
Intelligent Tutoring Media, 1
Intelligent Visual Surveillance, 1
Interactive Distributed Multimedia Systems, 1
Interactive Multimedia and Next Generation Networks:  International Workshop on Multimedia Interactive Protocols and Systems, 1
Interactive Systems: Design, 1
Interactive Theorem Proving, 1
Intercultural Collaboration, 1
International ACM SIGMOD Workshop on Managing and Mining Enriched Geo-Spatial Data, 1
International ACM SIGSOFT Conference on Quality of Software Architectures, 1
International C* Conference on Computer Science & Software Engineering, 1
International CIKM Workshop on Cloud Data Management, 1
International Colloquium Universal Machines and Computations, 1
International Computing Symposium, 1
International Conference On High Performance Computing, 1
International Conference On Simulation And Modeling Methodologies, 1
International Conference Recent Advances in Natural Language Processing, 1
International Conference Semantic Web Applications and Tools for Life Sciences, 1
International Conference and Workshops on Networked Systems, 1
International Conference of Future Internet, 1
International Conference of the Chilean Computer Science Society, 1
International Conference on 3D Immersion, 1
International Conference on Advanced Infocom Technology, 1
International Conference on Advanced Intelligent Systems and Informatics, 1
International Conference on Advanced Logistics and Transport, 1
International Conference on Advanced Robotics: New Boundaries for Robotics, 1
International Conference on Advanced Technologies for Signal and Image Processing, 1
International Conference on Advances in Mobile Computing and Multimedia, 1
International Conference on Application Specific Array Processors, 1
International Conference on Application and Development of Computer Games, 1
International Conference on Applications of Prolog, 1
International Conference on Artificial Intelligence and Pattern Recognition, 1
International Conference on Aspect-Oriented Software Development, 1
International Conference on Automated Software Engineering, 1
International Conference on Autonomic Computing and Communication Systems, 1
International Conference on Bio-Inspired Computing: Theories and Applications, 1
International Conference on Broadband, 1
International Conference on Case-Based Reasoning, 1
International Conference on Communication and Network Security, 1
International Conference on Communications in Computing, 1
International Conference on Computational Linguistics and Annual Meeting of the Association for Computational Linguistics, 1
International Conference on Computational Systems-Biology and Bioinformatics, 1
International Conference on Computer Games: AI, 1
International Conference on Computer Languages, 1
International Conference on Computer Modelling and Simulation, 1
International Conference on Computer Vision and Image Processing, 1
International Conference on Computing Communication and Networking Technologies, 1
International Conference on Computing: Theory and Applications, 1
International Conference on Concept Lattices and Their Applications, 1
International Conference on Creating, 1
International Conference on Crowd Science and Engineering, 1
International Conference on Cryptography, 1
International Conference on Data Storage and Data Engineering, 1
International Conference on Data and Knowledge Engineering, 1
International Conference on Design & Technology of Integrated Systems In Nanoscale Era, 1
International Conference on Design & Technology of Integrated Systems in Nanoscale Era, 1
International Conference on Designing Pleasurable Products and Interfaces, 1
International Conference on Development and Learning and on Epigenetic Robotics, 1
International Conference on Digital Economy, 1
International Conference on Digital Information Management, 1
International Conference on Digital Information and Communication Technology and its Applications, 1
International Conference on Distributed Event-Based Systems, 1
International Conference on E-Business, 1
International Conference on E-Learning, 1
International Conference on Electronic Voting: Verifying the Vote, 1
International Conference on Electronics, 1
International Conference on Embedded Systems & Applications, 1
International Conference on Embedded Systems and Applications, 1
International Conference on Emerging Security Information, 1
International Conference on Emerging Trends in Engineering & Technology, 1
International Conference on Emerging Trends in Engineering and Technology, 1
International Conference on Engineering, 1
International Conference on Entertainment Computing, 1
International Conference on Environmental and Computer Science, 1
International Conference on Field Programmable Technology, 1
International Conference on Frontiers in Education: Computer Science & Computer Engineering, 1
International Conference on Frontiers in Education: Computer Science and Computer Engineering, 1
International Conference on Frontiers in Intelligent Computing: Theory and Applications, 1
International Conference on Future Energy Systems, 1
International Conference on Future Internet Technologies, 1
International Conference on Game Development in Computer Science Education, 1
International Conference on Game Theory for Networks, 1
International Conference on Geometric Modeling and Imaging, 1
International Conference on Grid Computing & Applications, 1
International Conference on Grid Computing and Applications, 1
International Conference on Human System Interactions, 1
International Conference on Hybrid Systems: Computation and Control, 1
International Conference on IC Design and Technology, 1
